Year,Month,Day,Hour,PM2.5,Temperature
2010,5,11,2,7,14
2010,5,11,3,5,14
2010,5,11,4,5,13
2010,5,11,5,5,10
2010,5,11,6,4,12
2010,5,11,7,6,15
2010,5,11,8,10,16
2010,5,11,9,13,18
2010,5,11,10,12,20
2010,5,11,11,12,21
2010,5,11,12,16,22
2010,5,11,13,16,22
2010,5,11,14,18,23
2010,5,11,15,16,23
2010,5,11,16,11,23
2010,5,11,17,20,23
2010,5,11,18,20,22
2010,5,11,19,19,21
2010,5,11,20,24,19
2010,5,11,21,39,20
2010,5,11,22,35,16
2010,5,11,23,54,15
2010,5,12,0,49,14
2010,5,12,1,43,14
2010,5,12,2,40,13
2010,5,12,3,37,12
2010,5,12,4,38,11
2010,5,12,5,33,10
2010,5,12,6,31,11
2010,5,12,7,55,15
2010,5,12,8,51,16
2010,5,12,9,55,17
2010,5,12,10,49,18
2010,5,12,11,42,20
2010,5,12,12,44,21
2010,5,12,13,44,22
2010,5,12,14,40,22
2010,5,12,15,43,24
2010,5,12,16,45,24
2010,5,12,17,41,23
2010,5,12,18,43,22
2010,5,12,19,38,21
2010,5,12,20,44,19
2010,5,12,21,43,18
2010,5,12,22,46,16
2010,5,12,23,54,15
2010,5,13,0,52,14
2010,5,13,1,54,13
2010,5,13,2,60,12
2010,5,13,3,69,12
2010,5,13,4,75,12
2010,5,13,5,73,12
2010,5,13,6,72,12
2010,5,13,7,78,14
2010,5,13,8,83,17
2010,5,13,9,83,19
2010,5,13,10,82,21
2010,5,13,11,74,22
2010,5,13,12,60,24
2010,5,13,13,43,25
2010,5,13,14,41,25
2010,5,13,15,57,25
2010,5,13,16,66,25
2010,5,13,17,68,24
2010,5,13,18,78,23
2010,5,13,19,83,22
2010,5,13,20,68,21
2010,5,13,21,64,20
2010,5,13,22,69,18
2010,5,13,23,64,17
2010,5,14,0,60,16
2010,5,14,1,65,15
2010,5,14,2,61,14
2010,5,14,3,83,15
2010,5,14,4,112,14
2010,5,14,5,99,14
2010,5,14,6,108,14
2010,5,14,7,123,16
2010,5,14,8,117,17
2010,5,14,9,130,19
2010,5,14,10,130,20
2010,5,14,11,138,20
2010,5,14,12,147,21
2010,5,14,13,157,22
2010,5,14,14,140,22
2010,5,14,15,140,22
2010,5,14,16,159,22
2010,5,14,17,158,21
2010,5,14,18,168,20
2010,5,14,19,173,19
2010,5,14,20,181,18
2010,5,14,21,193,17
2010,5,14,22,209,17
2010,5,14,23,216,17
2010,5,15,0,219,17
2010,5,15,1,224,17
2010,5,15,2,231,17
2010,5,15,3,237,15
2010,5,15,4,238,14
2010,5,15,5,235,14
2010,5,15,6,222,15
2010,5,15,7,221,16
2010,5,15,8,223,18
2010,5,15,9,203,20
2010,5,15,10,191,22
2010,5,15,11,185,24
2010,5,15,12,181,26
2010,5,15,13,162,27
2010,5,15,14,185,28
2010,5,15,15,188,28
2010,5,15,16,170,28
2010,5,15,17,142,27
2010,5,15,18,126,27
2010,5,15,19,117,24
2010,5,15,20,113,24
2010,5,15,21,122,23
2010,5,15,22,114,23
2010,5,15,23,113,21
2010,5,16,0,107,21
2010,5,16,1,105,20
2010,5,16,2,98,18
2010,5,16,3,115,18
2010,5,16,4,121,18
2010,5,16,5,144,17
2010,5,16,6,185,17
2010,5,16,7,182,18
2010,5,16,8,178,19
2010,5,16,9,185,20
2010,5,16,10,163,22
2010,5,16,11,145,22
2010,5,16,12,137,22
2010,5,16,13,136,22
2010,5,16,14,100,22
2010,5,16,15,81,21
2010,5,16,16,56,20
2010,5,16,17,33,19
2010,5,16,18,70,17
2010,5,16,19,87,16
2010,5,16,20,69,15
2010,5,16,21,47,15
2010,5,16,22,48,15
2010,5,16,23,47,15
2010,5,17,0,51,15
2010,5,17,1,49,14
2010,5,17,2,36,14
2010,5,17,3,44,14
2010,5,17,4,41,14
2010,5,17,5,50,14
2010,5,17,6,51,14
2010,5,17,7,48,14
2010,5,17,8,53,14
2010,5,17,9,77,15
2010,5,17,10,74,16
2010,5,17,11,82,17
2010,5,17,12,75,18
2010,5,17,13,76,19
2010,5,17,14,79,19
2010,5,17,15,84,20
2010,5,17,16,89,20
2010,5,17,17,NA,19
2010,5,17,18,NA,19
2010,5,17,19,90,18
2010,5,17,20,83,18
2010,5,17,21,96,17
2010,5,17,22,74,17
2010,5,17,23,84,16
2010,5,18,0,86,16
2010,5,18,1,86,16
2010,5,18,2,94,16
2010,5,18,3,105,16
2010,5,18,4,89,15
2010,5,18,5,79,15
2010,5,18,6,13,14
2010,5,18,7,12,14
2010,5,18,8,17,13
2010,5,18,9,13,16
2010,5,18,10,16,18
2010,5,18,11,37,19
2010,5,18,12,53,21
2010,5,18,13,72,23
2010,5,18,14,64,24
2010,5,18,15,60,25
2010,5,18,16,54,14
2010,5,18,17,29,18
2010,5,18,18,41,19
2010,5,18,19,56,19
2010,5,18,20,33,20
2010,5,18,21,31,18
2010,5,18,22,41,15
2010,5,18,23,58,17
2010,5,19,0,49,13
2010,5,19,1,38,13
2010,5,19,2,41,14
2010,5,19,3,34,14
2010,5,19,4,27,11
2010,5,19,5,23,11
2010,5,19,6,34,13
2010,5,19,7,34,19
2010,5,19,8,43,21
2010,5,19,9,50,25
2010,5,19,10,47,27
2010,5,19,11,44,29
2010,5,19,12,36,30
2010,5,19,13,29,32
2010,5,19,14,27,33
2010,5,19,15,30,33
2010,5,19,16,30,34
2010,5,19,17,21,33
2010,5,19,18,19,32
2010,5,19,19,21,31
2010,5,19,20,28,29
2010,5,19,21,32,28
2010,5,19,22,33,27
2010,5,19,23,44,26
2010,5,20,0,61,20
2010,5,20,1,65,19
2010,5,20,2,66,16
2010,5,20,3,89,13
2010,5,20,4,103,13
2010,5,20,5,113,13
2010,5,20,6,104,16
2010,5,20,7,103,21
2010,5,20,8,75,22
2010,5,20,9,65,25
2010,5,20,10,67,28
2010,5,20,11,53,30
2010,5,20,12,51,32
2010,5,20,13,58,33
2010,5,20,14,39,34
2010,5,20,15,36,35
2010,5,20,16,36,35
2010,5,20,17,34,34
2010,5,20,18,37,32
2010,5,20,19,40,30
2010,5,20,20,43,30
2010,5,20,21,54,29
2010,5,20,22,68,25
2010,5,20,23,78,25
2010,5,21,0,93,24
2010,5,21,1,91,22
2010,5,21,2,96,22
2010,5,21,3,106,20
2010,5,21,4,101,19
2010,5,21,5,90,18
2010,5,21,6,95,19
2010,5,21,7,105,20
2010,5,21,8,110,22
2010,5,21,9,116,24
2010,5,21,10,129,25
2010,5,21,11,134,27
2010,5,21,12,120,27
2010,5,21,13,78,27
2010,5,21,14,72,27
2010,5,21,15,79,28
2010,5,21,16,86,28
2010,5,21,17,77,28
2010,5,21,18,82,27
2010,5,21,19,65,25
2010,5,21,20,93,23
2010,5,21,21,148,21
2010,5,21,22,197,20
2010,5,21,23,234,18
2010,5,22,0,229,17
2010,5,22,1,214,16
2010,5,22,2,229,16
2010,5,22,3,198,16
2010,5,22,4,163,16
2010,5,22,5,119,15
2010,5,22,6,124,16
2010,5,22,7,131,19
2010,5,22,8,157,21
2010,5,22,9,178,24
2010,5,22,10,187,25
2010,5,22,11,182,26
2010,5,22,12,174,28
2010,5,22,13,167,29
2010,5,22,14,128,30
2010,5,22,15,108,30
2010,5,22,16,121,29
2010,5,22,17,127,28
2010,5,22,18,118,27
2010,5,22,19,116,26
2010,5,22,20,115,24
2010,5,22,21,123,22
2010,5,22,22,106,19
2010,5,22,23,118,19
2010,5,23,0,149,18
2010,5,23,1,163,17
2010,5,23,2,155,16
2010,5,23,3,150,18
2010,5,23,4,155,15
2010,5,23,5,176,15
2010,5,23,6,165,16
2010,5,23,7,138,19
2010,5,23,8,139,21
2010,5,23,9,140,24
2010,5,23,10,139,26
2010,5,23,11,135,28
2010,5,23,12,115,31
2010,5,23,13,100,32
2010,5,23,14,104,34
2010,5,23,15,70,35
2010,5,23,16,63,34
2010,5,23,17,53,35
2010,5,23,18,79,32
2010,5,23,19,72,27
2010,5,23,20,165,24
2010,5,23,21,149,22
2010,5,23,22,139,21
2010,5,23,23,93,20
2010,5,24,0,100,19
2010,5,24,1,78,17
2010,5,24,2,78,17
2010,5,24,3,73,16
2010,5,24,4,85,16
2010,5,24,5,98,16
2010,5,24,6,47,20
2010,5,24,7,45,23
2010,5,24,8,40,24
2010,5,24,9,35,26
2010,5,24,10,30,28
2010,5,24,11,31,26
2010,5,24,12,24,26
2010,5,24,13,42,29
2010,5,24,14,28,29
2010,5,24,15,23,29
2010,5,24,16,28,30
2010,5,24,17,26,29
2010,5,24,18,23,29
2010,5,24,19,30,26
2010,5,24,20,44,24
2010,5,24,21,45,23
2010,5,24,22,28,20
2010,5,24,23,18,20
2010,5,25,0,20,20
2010,5,25,1,24,22
2010,5,25,2,18,17
2010,5,25,3,28,17
2010,5,25,4,16,17
2010,5,25,5,14,18
2010,5,25,6,14,19
2010,5,25,7,24,21
2010,5,25,8,29,23
2010,5,25,9,45,24
2010,5,25,10,33,26
2010,5,25,11,46,27
2010,5,25,12,39,29
2010,5,25,13,28,30
2010,5,25,14,55,30
2010,5,25,15,45,31
2010,5,25,16,27,31
2010,5,25,17,48,31
2010,5,25,18,57,30
2010,5,25,19,33,27
2010,5,25,20,43,28
2010,5,25,21,35,27
2010,5,25,22,37,26
2010,5,25,23,39,26
2010,5,26,0,47,20
2010,5,26,1,105,21
2010,5,26,2,104,20
2010,5,26,3,139,21
2010,5,26,4,92,20
2010,5,26,5,86,19
2010,5,26,6,81,20
2010,5,26,7,65,23
2010,5,26,8,131,24
2010,5,26,9,137,27
2010,5,26,10,118,27
2010,5,26,11,115,29
2010,5,26,12,80,30
2010,5,26,13,79,30
2010,5,26,14,62,30
2010,5,26,15,58,30
2010,5,26,16,63,29
2010,5,26,17,72,29
2010,5,26,18,59,28
2010,5,26,19,48,27
2010,5,26,20,40,26
2010,5,26,21,48,26
2010,5,26,22,59,24
2010,5,26,23,78,24
2010,5,27,0,90,22
2010,5,27,1,91,23
2010,5,27,2,98,22
2010,5,27,3,92,21
2010,5,27,4,81,21
2010,5,27,5,74,21
2010,5,27,6,80,21
2010,5,27,7,67,22
2010,5,27,8,108,21
2010,5,27,9,92,22
2010,5,27,10,71,23
2010,5,27,11,92,23
2010,5,27,12,84,23
2010,5,27,13,85,23
2010,5,27,14,83,22
2010,5,27,15,96,21
2010,5,27,16,70,20
2010,5,27,17,72,20
2010,5,27,18,85,19
2010,5,27,19,NA,18
2010,5,27,20,NA,18
2010,5,27,21,NA,18
2010,5,27,22,NA,18
2010,5,27,23,NA,18
2010,5,28,0,90,17
2010,5,28,1,89,17
2010,5,28,2,100,17
2010,5,28,3,86,17
2010,5,28,4,83,17
2010,5,28,5,94,17
2010,5,28,6,111,17
2010,5,28,7,133,17
2010,5,28,8,127,17
2010,5,28,9,152,18
2010,5,28,10,157,19
2010,5,28,11,142,20
2010,5,28,12,127,21
2010,5,28,13,132,24
2010,5,28,14,117,24
2010,5,28,15,111,23
2010,5,28,16,108,23
2010,5,28,17,107,21
2010,5,28,18,142,20
2010,5,28,19,180,20
2010,5,28,20,206,19
2010,5,28,21,193,18
2010,5,28,22,186,18
2010,5,28,23,168,18
2010,5,29,0,175,17
2010,5,29,1,181,17
2010,5,29,2,174,17
2010,5,29,3,205,17
2010,5,29,4,219,16
2010,5,29,5,214,16
2010,5,29,6,230,17
2010,5,29,7,242,17
2010,5,29,8,251,19
2010,5,29,9,234,21
2010,5,29,10,187,23
2010,5,29,11,220,25
2010,5,29,12,92,28
2010,5,29,13,28,31
2010,5,29,14,65,31
2010,5,29,15,16,30
2010,5,29,16,19,31
2010,5,29,17,20,31
2010,5,29,18,17,30
2010,5,29,19,22,26
2010,5,29,20,34,23
2010,5,29,21,214,21
2010,5,29,22,314,20
2010,5,29,23,71,23
2010,5,30,0,33,20
2010,5,30,1,26,19
2010,5,30,2,30,20
2010,5,30,3,33,23
2010,5,30,4,22,23
2010,5,30,5,17,21
2010,5,30,6,25,21
2010,5,30,7,29,23
2010,5,30,8,18,24
2010,5,30,9,19,25
2010,5,30,10,23,27
2010,5,30,11,54,26
2010,5,30,12,41,28
2010,5,30,13,26,28
2010,5,30,14,18,28
2010,5,30,15,37,22
2010,5,30,16,39,23
2010,5,30,17,29,24
2010,5,30,18,59,25
2010,5,30,19,97,23
2010,5,30,20,30,21
2010,5,30,21,65,22
2010,5,30,22,83,21
2010,5,30,23,94,20
2010,5,31,0,77,18
2010,5,31,1,69,18
2010,5,31,2,59,18
2010,5,31,3,75,18
2010,5,31,4,88,18
2010,5,31,5,91,17
2010,5,31,6,98,18
2010,5,31,7,118,20
2010,5,31,8,105,20
2010,5,31,9,103,22
2010,5,31,10,77,23
2010,5,31,11,76,24
2010,5,31,12,85,26
2010,5,31,13,69,27
2010,5,31,14,50,28
2010,5,31,15,39,27
2010,5,31,16,45,26
2010,5,31,17,99,25
2010,5,31,18,92,25
2010,5,31,19,79,24
2010,5,31,20,61,22
2010,5,31,21,60,21
2010,5,31,22,132,20
2010,5,31,23,179,19
2010,6,1,0,189,18
2010,6,1,1,177,17
2010,6,1,2,112,17
2010,6,1,3,94,17
2010,6,1,4,87,17
2010,6,1,5,92,17
2010,6,1,6,86,17
2010,6,1,7,87,18
2010,6,1,8,98,19
2010,6,1,9,87,21
2010,6,1,10,106,21
2010,6,1,11,107,23
2010,6,1,12,110,23
2010,6,1,13,120,25
2010,6,1,14,103,25
2010,6,1,15,98,25
2010,6,1,16,NA,25
2010,6,1,17,178,25
2010,6,1,18,80,24
2010,6,1,19,100,24
2010,6,1,20,115,22
2010,6,1,21,92,20
2010,6,1,22,NA,21
2010,6,1,23,NA,20
2010,6,2,0,NA,20
2010,6,2,1,NA,18
2010,6,2,2,NA,17
2010,6,2,3,NA,17
2010,6,2,4,NA,17
2010,6,2,5,NA,17
2010,6,2,6,NA,17
2010,6,2,7,NA,18
2010,6,2,8,NA,18
2010,6,2,9,NA,18
2010,6,2,10,NA,20
2010,6,2,11,NA,20
2010,6,2,12,NA,22
2010,6,2,13,NA,24
2010,6,2,14,NA,23
2010,6,2,15,NA,24
2010,6,2,16,NA,24
2010,6,2,17,74,24
2010,6,2,18,97,24
2010,6,2,19,119,23
2010,6,2,20,128,21
2010,6,2,21,129,19
2010,6,2,22,141,19
2010,6,2,23,159,20
2010,6,3,0,190,17
2010,6,3,1,154,17
2010,6,3,2,156,17
2010,6,3,3,134,17
2010,6,3,4,133,16
2010,6,3,5,94,16
2010,6,3,6,109,15
2010,6,3,7,140,19
2010,6,3,8,152,20
2010,6,3,9,127,22
2010,6,3,10,114,23
2010,6,3,11,121,24
2010,6,3,12,122,26
2010,6,3,13,113,27
2010,6,3,14,104,27
2010,6,3,15,108,28
2010,6,3,16,101,27
2010,6,3,17,92,27
2010,6,3,18,82,26
2010,6,3,19,83,25
2010,6,3,20,85,23
2010,6,3,21,90,22
2010,6,3,22,81,21
2010,6,3,23,86,20
2010,6,4,0,79,19
2010,6,4,1,71,18
2010,6,4,2,64,17
2010,6,4,3,63,17
2010,6,4,4,76,16
2010,6,4,5,89,15
2010,6,4,6,101,16
2010,6,4,7,95,18
2010,6,4,8,82,21
2010,6,4,9,85,23
2010,6,4,10,79,24
2010,6,4,11,76,26
2010,6,4,12,NA,26
2010,6,4,13,NA,29
2010,6,4,14,NA,29
2010,6,4,15,NA,29
2010,6,4,16,NA,29
2010,6,4,17,NA,28
2010,6,4,18,NA,27
2010,6,4,19,NA,26
2010,6,4,20,NA,25
2010,6,4,21,NA,24
2010,6,4,22,NA,21
2010,6,4,23,NA,21
2010,6,5,0,NA,20
2010,6,5,1,NA,19
2010,6,5,2,NA,18
2010,6,5,3,NA,17
2010,6,5,4,NA,17
2010,6,5,5,NA,16
2010,6,5,6,NA,18
2010,6,5,7,NA,19
2010,6,5,8,NA,21
2010,6,5,9,NA,23
2010,6,5,10,NA,24
2010,6,5,11,NA,27
2010,6,5,12,NA,28
2010,6,5,13,NA,30
2010,6,5,14,NA,30
2010,6,5,15,NA,31
2010,6,5,16,NA,30
2010,6,5,17,NA,29
2010,6,5,18,NA,29
2010,6,5,19,NA,28
2010,6,5,20,NA,26
2010,6,5,21,NA,24
2010,6,5,22,NA,23
2010,6,5,23,NA,22
2010,6,6,0,NA,21
2010,6,6,1,NA,21
2010,6,6,2,NA,20
2010,6,6,3,NA,19
2010,6,6,4,NA,17
2010,6,6,5,NA,17
2010,6,6,6,NA,18
2010,6,6,7,NA,22
2010,6,6,8,NA,22
2010,6,6,9,NA,24
2010,6,6,10,NA,26
2010,6,6,11,NA,28
2010,6,6,12,NA,29
2010,6,6,13,NA,31
2010,6,6,14,NA,32
2010,6,6,15,NA,31
2010,6,6,16,NA,31
2010,6,6,17,NA,30
2010,6,6,18,NA,30
2010,6,6,19,NA,28
2010,6,6,20,NA,26
2010,6,6,21,NA,25
2010,6,6,22,NA,24
2010,6,6,23,NA,24
2010,6,7,0,NA,23
2010,6,7,1,NA,22
2010,6,7,2,NA,21
2010,6,7,3,NA,20
2010,6,7,4,NA,20
2010,6,7,5,NA,20
2010,6,7,6,NA,21
2010,6,7,7,NA,22
2010,6,7,8,NA,23
2010,6,7,9,NA,25
2010,6,7,10,NA,26
2010,6,7,11,NA,28
2010,6,7,12,151,29
2010,6,7,13,129,31
2010,6,7,14,107,30
2010,6,7,15,112,31
2010,6,7,16,109,31
2010,6,7,17,113,31
2010,6,7,18,108,28
2010,6,7,19,172,27
2010,6,7,20,157,26
2010,6,7,21,142,25
2010,6,7,22,148,24
2010,6,7,23,131,24
2010,6,8,0,128,23
2010,6,8,1,148,22
2010,6,8,2,176,22
2010,6,8,3,191,20
2010,6,8,4,NA,20
2010,6,8,5,NA,20
2010,6,8,6,NA,19
2010,6,8,7,NA,22
2010,6,8,8,NA,24
2010,6,8,9,NA,25
2010,6,8,10,NA,27
2010,6,8,11,NA,28
2010,6,8,12,NA,30
2010,6,8,13,NA,31
2010,6,8,14,NA,32
2010,6,8,15,NA,33
2010,6,8,16,NA,30
2010,6,8,17,NA,30
2010,6,8,18,NA,29
2010,6,8,19,NA,29
2010,6,8,20,NA,27
2010,6,8,21,NA,26
2010,6,8,22,NA,25
2010,6,8,23,NA,24
2010,6,9,0,NA,23
2010,6,9,1,NA,22
2010,6,9,2,NA,21
2010,6,9,3,NA,20
2010,6,9,4,NA,21
2010,6,9,5,NA,20
2010,6,9,6,NA,20
2010,6,9,7,NA,23
2010,6,9,8,NA,24
2010,6,9,9,NA,26
2010,6,9,10,NA,28
2010,6,9,11,NA,28
2010,6,9,12,NA,29
2010,6,9,13,NA,30
2010,6,9,14,NA,30
2010,6,9,15,NA,31
2010,6,9,16,NA,32
2010,6,9,17,70,30
2010,6,9,18,60,29
2010,6,9,19,41,28
2010,6,9,20,40,26
2010,6,9,21,32,25
2010,6,9,22,51,24
2010,6,9,23,42,22
2010,6,10,0,42,23
2010,6,10,1,38,22
2010,6,10,2,43,21
2010,6,10,3,63,21
2010,6,10,4,63,22
2010,6,10,5,62,21
2010,6,10,6,60,20
2010,6,10,7,46,20
2010,6,10,8,41,19
2010,6,10,9,42,20
2010,6,10,10,39,20
2010,6,10,11,36,21
2010,6,10,12,34,21
2010,6,10,13,47,22
2010,6,10,14,36,22
2010,6,10,15,40,23
2010,6,10,16,35,24
2010,6,10,17,38,24
2010,6,10,18,46,23
2010,6,10,19,77,22
2010,6,10,20,53,20
2010,6,10,21,58,19
2010,6,10,22,78,19
2010,6,10,23,80,18
2010,6,11,0,88,18
2010,6,11,1,97,18
2010,6,11,2,77,18
2010,6,11,3,72,18
2010,6,11,4,78,18
2010,6,11,5,81,18
2010,6,11,6,97,18
2010,6,11,7,72,19
2010,6,11,8,78,20
2010,6,11,9,71,21
2010,6,11,10,74,23
2010,6,11,11,73,23
2010,6,11,12,85,24
2010,6,11,13,92,24
2010,6,11,14,100,24
2010,6,11,15,95,25
2010,6,11,16,98,25
2010,6,11,17,89,25
2010,6,11,18,95,24
2010,6,11,19,93,24
2010,6,11,20,93,22
2010,6,11,21,93,22
2010,6,11,22,94,22
2010,6,11,23,99,20
2010,6,12,0,101,20
2010,6,12,1,144,21
2010,6,12,2,160,20
2010,6,12,3,142,20
2010,6,12,4,105,20
2010,6,12,5,97,19
2010,6,12,6,94,20
2010,6,12,7,90,20
2010,6,12,8,91,21
2010,6,12,9,98,22
2010,6,12,10,104,25
2010,6,12,11,115,26
2010,6,12,12,100,27
2010,6,12,13,115,29
2010,6,12,14,111,30
2010,6,12,15,84,29
2010,6,12,16,89,31
2010,6,12,17,104,29
2010,6,12,18,96,28
2010,6,12,19,119,28
2010,6,12,20,129,26
2010,6,12,21,125,27
2010,6,12,22,127,27
2010,6,12,23,104,23
2010,6,13,0,13,24
2010,6,13,1,19,23
2010,6,13,2,23,23
2010,6,13,3,153,22
2010,6,13,4,126,21
2010,6,13,5,140,21
2010,6,13,6,131,21
2010,6,13,7,141,21
2010,6,13,8,149,21
2010,6,13,9,137,22
2010,6,13,10,137,24
2010,6,13,11,154,25
2010,6,13,12,147,26
2010,6,13,13,143,27
2010,6,13,14,151,28
2010,6,13,15,165,29
2010,6,13,16,174,29
2010,6,13,17,173,28
2010,6,13,18,157,27
2010,6,13,19,198,22
2010,6,13,20,37,19
2010,6,13,21,35,19
2010,6,13,22,42,20
2010,6,13,23,38,20
2010,6,14,0,57,19
2010,6,14,1,68,19
2010,6,14,2,63,18
2010,6,14,3,80,18
2010,6,14,4,63,18
2010,6,14,5,74,18
2010,6,14,6,77,19
2010,6,14,7,67,20
2010,6,14,8,78,21
2010,6,14,9,82,23
2010,6,14,10,68,24
2010,6,14,11,56,25
2010,6,14,12,65,27
2010,6,14,13,68,28
2010,6,14,14,67,29
2010,6,14,15,77,30
2010,6,14,16,82,30
2010,6,14,17,85,31
2010,6,14,18,95,29
2010,6,14,19,100,28
2010,6,14,20,118,28
2010,6,14,21,142,25
2010,6,14,22,137,25
2010,6,14,23,139,24
2010,6,15,0,151,24
2010,6,15,1,191,22
2010,6,15,2,216,22
2010,6,15,3,229,21
2010,6,15,4,198,21
2010,6,15,5,175,21
2010,6,15,6,159,22
2010,6,15,7,196,23
2010,6,15,8,199,25
2010,6,15,9,150,26
2010,6,15,10,128,28
2010,6,15,11,139,
2010,6,15,12,148,
2010,6,15,13,136,
2010,6,15,14,117,
2010,6,15,15,108,
2010,6,15,16,75,
2010,6,15,17,66,
2010,6,15,18,89,32
2010,6,15,19,118,30
2010,6,15,20,152,28
2010,6,15,21,183,30
2010,6,15,22,99,24
2010,6,15,23,91,24
2010,6,16,0,105,24
2010,6,16,1,139,23
2010,6,16,2,129,23
2010,6,16,3,149,23
2010,6,16,4,139,23
2010,6,16,5,155,22
2010,6,16,6,86,23
2010,6,16,7,67,24
2010,6,16,8,62,26
2010,6,16,9,63,27
2010,6,16,10,81,27
2010,6,16,11,95,28
2010,6,16,12,109,30
2010,6,16,13,120,31
2010,6,16,14,125,30
2010,6,16,15,130,30
2010,6,16,16,133,30
2010,6,16,17,139,29
2010,6,16,18,109,26
2010,6,16,19,20,23
2010,6,16,20,20,22
2010,6,16,21,22,23
2010,6,16,22,27,21
2010,6,16,23,30,20
2010,6,17,0,33,20
2010,6,17,1,37,20
2010,6,17,2,45,20
2010,6,17,3,50,20
2010,6,17,4,46,20
2010,6,17,5,42,20
2010,6,17,6,35,20
2010,6,17,7,51,21
2010,6,17,8,44,20
2010,6,17,9,43,21
2010,6,17,10,30,18
2010,6,17,11,27,19
2010,6,17,12,19,19
2010,6,17,13,35,19
2010,6,17,14,21,19
2010,6,17,15,16,19
2010,6,17,16,26,19
2010,6,17,17,36,20
2010,6,17,18,29,20
2010,6,17,19,40,21
2010,6,17,20,37,20
2010,6,17,21,39,20
2010,6,17,22,50,19
2010,6,17,23,49,19
2010,6,18,0,41,20
2010,6,18,1,34,19
2010,6,18,2,58,18
2010,6,18,3,57,18
2010,6,18,4,39,18
2010,6,18,5,40,18
2010,6,18,6,41,19
2010,6,18,7,44,20
2010,6,18,8,49,20
2010,6,18,9,61,22
2010,6,18,10,74,23
2010,6,18,11,93,23
2010,6,18,12,96,25
2010,6,18,13,81,27
2010,6,18,14,74,27
2010,6,18,15,79,26
2010,6,18,16,63,27
2010,6,18,17,69,25
2010,6,18,18,95,25
2010,6,18,19,100,22
2010,6,18,20,100,22
2010,6,18,21,88,20
2010,6,18,22,65,20
2010,6,18,23,69,19
2010,6,19,0,70,19
2010,6,19,1,89,18
2010,6,19,2,98,18
2010,6,19,3,96,18
2010,6,19,4,98,18
2010,6,19,5,96,18
2010,6,19,6,90,19
2010,6,19,7,92,20
2010,6,19,8,99,22
2010,6,19,9,106,24
2010,6,19,10,120,26
2010,6,19,11,109,28
2010,6,19,12,74,29
2010,6,19,13,87,31
2010,6,19,14,93,31
2010,6,19,15,99,32
2010,6,19,16,82,31
2010,6,19,17,80,31
2010,6,19,18,78,28
2010,6,19,19,83,27
2010,6,19,20,92,26
2010,6,19,21,104,24
2010,6,19,22,116,24
2010,6,19,23,117,24
2010,6,20,0,205,24
2010,6,20,1,202,22
2010,6,20,2,227,22
2010,6,20,3,240,22
2010,6,20,4,124,21
2010,6,20,5,77,21
2010,6,20,6,95,24
2010,6,20,7,99,25
2010,6,20,8,NA,27
2010,6,20,9,NA,29
2010,6,20,10,48,30
2010,6,20,11,21,32
2010,6,20,12,15,33
2010,6,20,13,11,34
2010,6,20,14,11,34
2010,6,20,15,10,34
2010,6,20,16,10,35
2010,6,20,17,49,33
2010,6,20,18,49,32
2010,6,20,19,41,30
2010,6,20,20,71,28
2010,6,20,21,62,27
2010,6,20,22,48,26
2010,6,20,23,70,25
2010,6,21,0,61,24
2010,6,21,1,62,22
2010,6,21,2,66,20
2010,6,21,3,63,20
2010,6,21,4,55,20
2010,6,21,5,42,19
2010,6,21,6,48,20
2010,6,21,7,52,23
2010,6,21,8,59,24
2010,6,21,9,63,25
2010,6,21,10,64,25
2010,6,21,11,86,28
2010,6,21,12,85,28
2010,6,21,13,91,30
2010,6,21,14,85,30
2010,6,21,15,89,30
2010,6,21,16,78,30
2010,6,21,17,64,31
2010,6,21,18,69,31
2010,6,21,19,92,29
2010,6,21,20,89,28
2010,6,21,21,79,27
2010,6,21,22,107,26
2010,6,21,23,132,26
2010,6,22,0,124,26
2010,6,22,1,117,25
2010,6,22,2,122,24
2010,6,22,3,121,25
2010,6,22,4,135,25
2010,6,22,5,140,23
2010,6,22,6,122,25
2010,6,22,7,131,27
2010,6,22,8,135,28
2010,6,22,9,136,29
2010,6,22,10,NA,29
2010,6,22,11,NA,30
2010,6,22,12,NA,30
2010,6,22,13,NA,29
2010,6,22,14,NA,29
2010,6,22,15,NA,30
2010,6,22,16,NA,29
2010,6,22,17,NA,29
2010,6,22,18,NA,28
2010,6,22,19,NA,26
2010,6,22,20,NA,25
2010,6,22,21,NA,24
2010,6,22,22,NA,24
2010,6,22,23,NA,23
2010,6,23,0,NA,23
2010,6,23,1,NA,23
2010,6,23,2,NA,22
2010,6,23,3,NA,21
2010,6,23,4,NA,20
2010,6,23,5,NA,19
2010,6,23,6,NA,22
2010,6,23,7,NA,23
2010,6,23,8,NA,24
2010,6,23,9,NA,27
2010,6,23,10,136,28
2010,6,23,11,48,29
2010,6,23,12,48,30
2010,6,23,13,42,30
2010,6,23,14,39,31
2010,6,23,15,35,31
2010,6,23,16,40,31
2010,6,23,17,48,30
2010,6,23,18,55,29
2010,6,23,19,62,27
2010,6,23,20,61,26
2010,6,23,21,66,26
2010,6,23,22,68,26
2010,6,23,23,69,25
2010,6,24,0,54,23
2010,6,24,1,78,21
2010,6,24,2,63,21
2010,6,24,3,69,20
2010,6,24,4,76,19
2010,6,24,5,68,17
2010,6,24,6,100,21
2010,6,24,7,109,23
2010,6,24,8,120,23
